timestamp,open,high,low,close,volume,exchange,symbol
2025-06-02 03:00:00,2508.54,2510.24,2485.65,2496.31,23695.5303,binance,ETH/USDT
2025-06-02 04:00:00,2496.3,2501.6,2487.7,2492.59,9815.4285,binance,ETH/USDT
2025-06-02 05:00:00,2492.59,2497.24,2483.37,2492.91,9683.8437,binance,ETH/USDT
2025-06-02 06:00:00,2492.9,2500.0,2485.0,2494.79,13893.1142,binance,ETH/USDT
2025-06-02 07:00:00,2494.8,2513.97,2494.8,2506.94,13363.4466,binance,ETH/USDT
2025-06-02 08:00:00,2506.94,2515.92,2490.1,2494.58,15842.1779,binance,ETH/USDT
2025-06-02 09:00:00,2494.57,2494.94,2475.0,2481.52,28887.7397,binance,ETH/USDT
2025-06-02 10:00:00,2481.52,2489.78,2476.4,2482.1,16349.3649,binance,ETH/USDT
2025-06-02 11:00:00,2482.1,2488.7,2475.72,2480.94,11290.6552,binance,ETH/USDT
2025-06-02 12:00:00,2480.93,2498.39,2477.88,2497.69,15426.0504,binance,ETH/USDT
2025-06-02 13:00:00,2497.69,2519.99,2487.35,2504.67,25138.227,binance,ETH/USDT
2025-06-02 14:00:00,2504.67,2540.79,2495.82,2531.4,44211.7292,binance,ETH/USDT
2025-06-02 15:00:00,2531.4,2556.74,2523.36,2544.39,32858.5657,binance,ETH/USDT
2025-06-02 16:00:00,2544.39,2553.9,2529.7,2546.78,19362.2562,binance,ETH/USDT
2025-06-02 17:00:00,2546.78,2552.99,2538.56,2549.74,18432.07,binance,ETH/USDT
2025-06-02 18:00:00,2549.74,2565.56,2538.0,2544.47,26962.9825,binance,ETH/USDT
2025-06-02 19:00:00,2544.48,2549.4,2524.8,2532.44,19354.3219,binance,ETH/USDT
2025-06-02 20:00:00,2532.45,2547.9,2532.2,2539.74,11321.8911,binance,ETH/USDT
2025-06-02 21:00:00,2539.74,2561.34,2539.74,2560.55,12463.5181,binance,ETH/USDT
2025-06-02 22:00:00,2560.55,2585.0,2560.22,2584.57,26859.8077,binance,ETH/USDT
2025-06-02 23:00:00,2584.58,2615.0,2582.7,2607.41,35308.1031,binance,ETH/USDT
2025-06-03 00:00:00,2607.42,2626.5,2601.63,2621.91,36166.3352,binance,ETH/USDT
2025-06-03 01:00:00,2621.91,2649.91,2616.1,2646.1,33151.83,binance,ETH/USDT
2025-06-03 02:00:00,2646.11,2648.0,2613.0,2616.21,31845.274,binance,ETH/USDT
2025-06-03 03:00:00,2616.21,2619.75,2589.3,2603.39,29867.1929,binance,ETH/USDT
2025-06-03 04:00:00,2603.38,2605.0,2589.91,2591.99,14555.2069,binance,ETH/USDT
2025-06-03 05:00:00,2591.99,2617.72,2591.66,2614.76,15517.2626,binance,ETH/USDT
2025-06-03 06:00:00,2614.75,2618.93,2604.46,2618.54,9592.4922,binance,ETH/USDT
2025-06-03 07:00:00,2618.55,2620.75,2607.76,2609.99,11503.0036,binance,ETH/USDT
2025-06-03 08:00:00,2610.0,2611.24,2594.79,2607.29,18135.9118,binance,ETH/USDT
2025-06-03 09:00:00,2607.29,2619.14,2601.45,2614.49,13063.6074,binance,ETH/USDT
2025-06-03 10:00:00,2614.5,2620.34,2610.0,2611.46,12197.3208,binance,ETH/USDT
2025-06-03 11:00:00,2611.46,2616.93,2600.72,2601.78,9452.6999,binance,ETH/USDT
2025-06-03 12:00:00,2601.78,2613.43,2598.02,2609.76,13342.1615,binance,ETH/USDT
2025-06-03 13:00:00,2609.76,2632.82,2607.09,2626.81,26275.757,binance,ETH/USDT
2025-06-03 14:00:00,2626.81,2655.38,2613.8,2648.6,32115.2029,binance,ETH/USDT
2025-06-03 15:00:00,2648.59,2651.51,2616.66,2623.58,30478.8142,binance,ETH/USDT
2025-06-03 16:00:00,2623.58,2625.24,2602.56,2605.41,22411.1207,binance,ETH/USDT
2025-06-03 17:00:00,2605.42,2627.39,2603.3,2619.11,17181.7406,binance,ETH/USDT
2025-06-03 18:00:00,2619.12,2620.67,2607.2,2618.41,9789.5135,binance,ETH/USDT
2025-06-03 19:00:00,2618.42,2628.57,2615.11,2625.16,10291.7347,binance,ETH/USDT
