timestamp,open,high,low,close,volume,exchange,symbol
2025-06-13 19:00:00,13.1326,13.19328,13.10995,13.11659,379.57182371,kraken,LINK/USDT
2025-06-13 20:00:00,13.11582,13.21009,13.11582,13.20308,484.08769188,kraken,LINK/USDT
2025-06-13 21:00:00,13.25455,13.29192,13.25455,13.28861,359.69444436,kraken,LINK/USDT
2025-06-13 22:00:00,13.28844,13.3461,13.28455,13.33673,72.2346018,kraken,LINK/USDT
2025-06-13 23:00:00,13.38646,13.43632,13.38646,13.43632,310.7675734,kraken,LINK/USDT
2025-06-14 00:00:00,13.40795,13.43805,13.35454,13.39764,3419.25712429,kraken,LINK/USDT
2025-06-14 01:00:00,13.27107,13.29882,13.25999,13.29882,27.84561406,kraken,LINK/USDT
2025-06-14 02:00:00,13.30642,13.333,13.25331,13.25331,44.80939796,kraken,LINK/USDT
2025-06-14 03:00:00,13.29489,13.32621,13.26784,13.26784,480.62572622,kraken,LINK/USDT
2025-06-14 04:00:00,13.26894,13.30836,13.26894,13.30836,120.95051291,kraken,LINK/USDT
2025-06-14 05:00:00,13.27656,13.29483,13.27656,13.29483,14.61338875,kraken,LINK/USDT
2025-06-14 06:00:00,13.24746,13.24746,13.24745,13.24745,100.58294359,kraken,LINK/USDT
2025-06-14 07:00:00,13.19122,13.21467,13.17889,13.21467,12.32097492,kraken,LINK/USDT
2025-06-14 08:00:00,13.18898,13.19034,13.1789,13.18569,282.90008777,kraken,LINK/USDT
2025-06-14 09:00:00,13.14914,13.15209,13.14746,13.15209,1042.85573146,kraken,LINK/USDT
2025-06-14 10:00:00,13.13271,13.18184,13.13271,13.18184,77.98523323,kraken,LINK/USDT
2025-06-14 11:00:00,13.18184,13.18184,13.18184,13.18184,0.0,kraken,LINK/USDT
2025-06-14 12:00:00,13.14928,13.14929,13.08519,13.13255,729.56024702,kraken,LINK/USDT
2025-06-14 13:00:00,13.14613,13.15712,13.11606,13.12336,21.74303782,kraken,LINK/USDT
2025-06-14 14:00:00,13.12757,13.14523,13.12052,13.12052,130.61614205,kraken,LINK/USDT
2025-06-14 15:00:00,13.10784,13.11209,12.95,12.95,787.82835726,kraken,LINK/USDT
2025-06-14 16:00:00,12.99843,13.02204,12.8427,12.87471,246.3466669,kraken,LINK/USDT
2025-06-14 17:00:00,12.9106,12.99294,12.9106,12.99294,631.21511574,kraken,LINK/USDT
2025-06-14 18:00:00,13.03049,13.0359,12.87638,12.96699,1754.23753456,kraken,LINK/USDT
2025-06-14 19:00:00,12.9768,13.05307,12.9768,13.05307,262.10553099,kraken,LINK/USDT
2025-06-14 20:00:00,12.93051,13.05371,12.93051,13.05371,286.29769297,kraken,LINK/USDT
