timestamp,open,high,low,close,volume,exchange,symbol
2025-06-13 19:00:00,145.53,145.7,144.86,144.86,78.01718094,kraken,SOL/USDT
2025-06-13 20:00:00,145.17,147.58,144.96,147.47,484.47982417,kraken,SOL/USDT
2025-06-13 21:00:00,147.3,147.5,146.57,147.02,47.38170582,kraken,SOL/USDT
2025-06-13 22:00:00,147.22,147.89,147.16,147.89,217.0423723,kraken,SOL/USDT
2025-06-13 23:00:00,148.11,148.77,148.01,148.44,51.93495846,kraken,SOL/USDT
2025-06-14 00:00:00,148.61,148.71,147.81,147.82,1035.12523038,kraken,SOL/USDT
2025-06-14 01:00:00,147.85,147.85,146.92,146.97,670.84340319,kraken,SOL/USDT
2025-06-14 02:00:00,146.94,147.18,146.56,146.56,285.19497421,kraken,SOL/USDT
2025-06-14 03:00:00,146.66,147.12,146.6,146.6,359.09304144,kraken,SOL/USDT
2025-06-14 04:00:00,146.75,147.04,146.62,146.79,79.9281775,kraken,SOL/USDT
2025-06-14 05:00:00,146.76,146.88,146.51,146.88,140.87558181,kraken,SOL/USDT
2025-06-14 06:00:00,146.88,147.04,146.2,146.26,498.43175492,kraken,SOL/USDT
2025-06-14 07:00:00,146.26,146.36,145.69,146.2,43.47971382,kraken,SOL/USDT
2025-06-14 08:00:00,146.18,146.18,145.32,145.84,153.96945279,kraken,SOL/USDT
2025-06-14 09:00:00,145.81,145.81,145.03,145.11,62.40217273,kraken,SOL/USDT
2025-06-14 10:00:00,145.19,145.9,145.18,145.74,69.9739081,kraken,SOL/USDT
2025-06-14 11:00:00,145.63,146.01,145.62,145.77,48.43933948,kraken,SOL/USDT
2025-06-14 12:00:00,145.87,145.95,145.06,145.4,47.85289688,kraken,SOL/USDT
2025-06-14 13:00:00,145.45,145.82,145.03,145.51,64.10207419,kraken,SOL/USDT
2025-06-14 14:00:00,145.51,145.62,145.09,145.34,43.13252129,kraken,SOL/USDT
2025-06-14 15:00:00,145.3,145.3,143.92,144.58,112.37433249,kraken,SOL/USDT
2025-06-14 16:00:00,144.56,144.94,143.05,143.41,1779.80660304,kraken,SOL/USDT
2025-06-14 17:00:00,143.28,144.47,143.12,144.4,257.04528782,kraken,SOL/USDT
2025-06-14 18:00:00,144.47,144.83,143.22,144.12,51.35831151,kraken,SOL/USDT
2025-06-14 19:00:00,144.12,144.39,143.6,143.6,225.30509684,kraken,SOL/USDT
2025-06-14 20:00:00,143.37,143.37,142.05,142.9,269.50487404,kraken,SOL/USDT
2025-06-14 21:00:00,142.9,144.64,142.8,144.64,64.42332498,kraken,SOL/USDT
2025-06-14 22:00:00,144.54,144.85,144.04,144.31,20.14235501,kraken,SOL/USDT
2025-06-14 23:00:00,144.53,144.87,144.38,144.69,1195.33921982,kraken,SOL/USDT
2025-06-15 00:00:00,144.69,145.73,144.69,145.71,175.13219341,kraken,SOL/USDT
2025-06-15 01:00:00,145.57,145.64,144.89,145.03,223.93921716,kraken,SOL/USDT
2025-06-15 02:00:00,145.43,145.96,145.43,145.52,23.80627582,kraken,SOL/USDT
2025-06-15 03:00:00,145.69,145.85,145.66,145.76,11.3473755,kraken,SOL/USDT
2025-06-15 04:00:00,145.83,146.44,145.83,146.11,12.49533814,kraken,SOL/USDT
2025-06-15 05:00:00,146.28,147.4,145.78,147.15,1048.24163895,kraken,SOL/USDT
2025-06-15 06:00:00,147.34,148.03,146.38,146.44,194.38200584,kraken,SOL/USDT
2025-06-15 07:00:00,146.16,146.35,145.83,146.0,6.81444597,kraken,SOL/USDT
2025-06-15 08:00:00,145.76,145.76,145.15,145.38,61.67123343,kraken,SOL/USDT
2025-06-15 09:00:00,145.4,145.4,144.38,144.38,21.48789408,kraken,SOL/USDT
2025-06-15 10:00:00,144.54,145.91,144.54,145.83,68.5669753,kraken,SOL/USDT
2025-06-15 11:00:00,145.87,146.48,145.6,146.31,954.93325268,kraken,SOL/USDT
2025-06-15 12:00:00,146.37,147.72,146.21,147.7,513.80660589,kraken,SOL/USDT
2025-06-15 13:00:00,147.69,148.27,147.0,148.26,512.63984594,kraken,SOL/USDT
2025-06-15 14:00:00,148.32,152.25,148.2,151.76,1762.22615346,kraken,SOL/USDT
2025-06-15 15:00:00,152.02,152.84,150.58,150.71,582.04238356,kraken,SOL/USDT
2025-06-15 16:00:00,150.97,151.97,150.21,151.87,387.76998959,kraken,SOL/USDT
2025-06-15 17:00:00,151.72,152.54,151.72,152.19,75.89780151,kraken,SOL/USDT
2025-06-15 18:00:00,152.3,152.66,151.41,152.66,23.18620609,kraken,SOL/USDT
2025-06-15 19:00:00,152.67,153.48,151.97,152.0,70.33891096,kraken,SOL/USDT
2025-06-15 20:00:00,152.3,152.3,148.38,148.53,1382.40028021,kraken,SOL/USDT
2025-06-15 21:00:00,148.88,150.66,148.29,150.47,2239.73867527,kraken,SOL/USDT
2025-06-15 22:00:00,150.52,152.51,150.52,152.22,1260.09422196,kraken,SOL/USDT
2025-06-15 23:00:00,152.14,152.86,152.03,152.86,67.53056809,kraken,SOL/USDT
2025-06-16 00:00:00,152.9,153.1,151.88,151.9,203.40316342,kraken,SOL/USDT
2025-06-16 01:00:00,151.92,156.59,151.1,156.59,1467.24933914,kraken,SOL/USDT
2025-06-16 02:00:00,156.56,157.17,155.47,155.7,287.20796134,kraken,SOL/USDT
2025-06-16 03:00:00,155.95,156.23,155.73,155.88,32.61720312,kraken,SOL/USDT
2025-06-16 04:00:00,155.85,157.0,155.82,156.91,75.43769817,kraken,SOL/USDT
2025-06-16 05:00:00,156.85,157.82,156.5,156.7,656.19570896,kraken,SOL/USDT
2025-06-16 06:00:00,156.59,156.96,156.34,156.56,532.00695382,kraken,SOL/USDT
2025-06-16 07:00:00,156.6,157.47,156.6,157.21,65.63865044,kraken,SOL/USDT
2025-06-16 08:00:00,157.32,157.32,156.54,156.96,59.19218878,kraken,SOL/USDT
2025-06-16 09:00:00,156.94,156.94,156.17,156.3,161.51259418,kraken,SOL/USDT
2025-06-16 10:00:00,156.49,157.01,155.9,156.11,967.13784833,kraken,SOL/USDT
2025-06-16 11:00:00,156.08,156.66,155.0,156.52,215.98050795,kraken,SOL/USDT
2025-06-16 12:00:00,156.47,156.78,155.46,155.55,92.11937891,kraken,SOL/USDT
2025-06-16 13:00:00,155.4,156.71,154.78,156.71,189.87916618,kraken,SOL/USDT
2025-06-16 14:00:00,156.71,157.72,155.66,156.56,1430.10152646,kraken,SOL/USDT
2025-06-16 15:00:00,156.47,157.29,156.32,156.5,49.28628034,kraken,SOL/USDT
2025-06-16 16:00:00,156.61,158.09,156.47,157.57,130.94775753,kraken,SOL/USDT
2025-06-16 17:00:00,157.65,157.91,157.12,157.12,50.28961924,kraken,SOL/USDT
2025-06-16 18:00:00,157.21,158.07,157.21,158.02,391.16447041,kraken,SOL/USDT
