timestamp,open,high,low,close,volume,exchange,symbol
2025-06-02 03:00:00,156.86,156.93,155.36,155.46,111607.753,binance,SOL/USDT
2025-06-02 04:00:00,155.46,156.23,155.1,155.29,56210.019,binance,SOL/USDT
2025-06-02 05:00:00,155.3,156.21,154.69,155.35,73219.791,binance,SOL/USDT
2025-06-02 06:00:00,155.35,156.15,154.66,155.73,71385.801,binance,SOL/USDT
2025-06-02 07:00:00,155.73,156.73,155.36,155.55,84030.088,binance,SOL/USDT
2025-06-02 08:00:00,155.54,156.55,154.38,154.86,117748.974,binance,SOL/USDT
2025-06-02 09:00:00,154.86,154.88,153.21,153.54,144749.119,binance,SOL/USDT
2025-06-02 10:00:00,153.53,154.24,152.95,154.01,85683.312,binance,SOL/USDT
2025-06-02 11:00:00,154.02,154.65,153.31,153.45,144632.333,binance,SOL/USDT
2025-06-02 12:00:00,153.44,154.37,153.14,154.21,106982.848,binance,SOL/USDT
2025-06-02 13:00:00,154.22,154.5,152.0,152.24,167003.633,binance,SOL/USDT
2025-06-02 14:00:00,152.23,154.27,151.67,153.01,175804.201,binance,SOL/USDT
2025-06-02 15:00:00,153.02,153.86,152.04,153.16,127868.931,binance,SOL/USDT
2025-06-02 16:00:00,153.16,153.32,152.02,153.04,99387.13,binance,SOL/USDT
2025-06-02 17:00:00,153.04,153.84,152.45,153.67,83092.316,binance,SOL/USDT
2025-06-02 18:00:00,153.67,155.13,153.03,153.22,103500.69,binance,SOL/USDT
2025-06-02 19:00:00,153.22,153.64,151.77,152.95,103302.1,binance,SOL/USDT
2025-06-02 20:00:00,152.96,154.54,152.92,154.31,98194.281,binance,SOL/USDT
2025-06-02 21:00:00,154.31,155.5,154.24,155.43,70730.222,binance,SOL/USDT
2025-06-02 22:00:00,155.42,156.8,155.41,156.22,103236.303,binance,SOL/USDT
2025-06-02 23:00:00,156.22,157.24,156.18,156.83,105359.612,binance,SOL/USDT
2025-06-03 00:00:00,156.83,159.01,156.39,158.88,194343.948,binance,SOL/USDT
2025-06-03 01:00:00,158.88,162.25,158.87,161.95,232438.335,binance,SOL/USDT
2025-06-03 02:00:00,161.95,162.38,159.63,159.85,223766.15,binance,SOL/USDT
2025-06-03 03:00:00,159.85,160.19,158.35,159.44,117544.123,binance,SOL/USDT
2025-06-03 04:00:00,159.45,159.59,158.22,158.46,66783.089,binance,SOL/USDT
2025-06-03 05:00:00,158.46,159.75,158.46,159.51,60239.854,binance,SOL/USDT
2025-06-03 06:00:00,159.51,159.93,158.93,159.91,73919.333,binance,SOL/USDT
2025-06-03 07:00:00,159.92,160.2,159.32,159.82,60079.181,binance,SOL/USDT
2025-06-03 08:00:00,159.83,159.92,158.28,159.28,114248.49,binance,SOL/USDT
2025-06-03 09:00:00,159.27,160.12,158.7,159.89,61095.952,binance,SOL/USDT
2025-06-03 10:00:00,159.9,161.34,159.8,161.23,123605.518,binance,SOL/USDT
2025-06-03 11:00:00,161.23,161.65,160.44,160.56,75096.987,binance,SOL/USDT
2025-06-03 12:00:00,160.56,161.54,160.21,161.15,76167.33,binance,SOL/USDT
2025-06-03 13:00:00,161.15,161.64,160.03,160.72,149402.392,binance,SOL/USDT
2025-06-03 14:00:00,160.73,163.38,159.44,163.19,235557.348,binance,SOL/USDT
2025-06-03 15:00:00,163.18,163.64,161.81,162.2,133531.928,binance,SOL/USDT
2025-06-03 16:00:00,162.21,162.41,160.64,160.67,109618.25,binance,SOL/USDT
2025-06-03 17:00:00,160.67,161.94,160.43,161.16,85461.587,binance,SOL/USDT
2025-06-03 18:00:00,161.16,161.22,159.98,160.39,68588.412,binance,SOL/USDT
2025-06-03 19:00:00,160.38,161.2,160.2,160.56,64557.201,binance,SOL/USDT
2025-06-03 20:00:00,160.56,160.59,156.64,157.69,176501.649,binance,SOL/USDT
2025-06-03 21:00:00,157.69,157.9,154.14,154.82,169210.7,binance,SOL/USDT
2025-06-03 22:00:00,154.83,156.38,154.43,155.84,92306.965,binance,SOL/USDT
2025-06-03 23:00:00,155.85,156.27,154.98,155.19,85520.423,binance,SOL/USDT
2025-06-04 00:00:00,155.19,155.72,154.18,155.48,99267.387,binance,SOL/USDT
2025-06-04 01:00:00,155.47,157.32,155.23,156.79,125644.667,binance,SOL/USDT
2025-06-04 02:00:00,156.8,157.63,155.95,156.05,100222.579,binance,SOL/USDT
2025-06-04 03:00:00,156.04,157.47,155.96,156.56,93601.055,binance,SOL/USDT
2025-06-04 04:00:00,156.57,156.92,156.17,156.45,48136.729,binance,SOL/USDT
2025-06-04 05:00:00,156.45,156.83,155.72,156.46,48340.272,binance,SOL/USDT
2025-06-04 06:00:00,156.47,157.02,156.01,156.45,40075.089,binance,SOL/USDT
2025-06-04 07:00:00,156.46,156.87,156.04,156.42,41631.675,binance,SOL/USDT
2025-06-04 08:00:00,156.42,157.2,156.41,156.69,48623.048,binance,SOL/USDT
2025-06-04 09:00:00,156.68,157.8,156.25,157.54,47320.3,binance,SOL/USDT
2025-06-04 10:00:00,157.54,157.92,156.46,156.64,78116.134,binance,SOL/USDT
2025-06-04 11:00:00,156.63,156.86,155.72,155.92,71323.332,binance,SOL/USDT
2025-06-04 12:00:00,155.92,156.37,155.14,155.67,79524.297,binance,SOL/USDT
2025-06-04 13:00:00,155.66,156.87,155.3,155.74,71277.754,binance,SOL/USDT
